source_file,reference,status,resolved_target
extensions/supremepower/node_modules/color-convert/README.md,conversions.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/color-convert/conversions.js
extensions/supremepower/node_modules/color-convert/README.md,conversions.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/color-convert/conversions.js
extensions/supremepower/node_modules/content-disposition/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/content-disposition/LICENSE
extensions/supremepower/node_modules/content-type/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/content-type/LICENSE
extensions/supremepower/node_modules/cookie/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/cookie/LICENSE
extensions/supremepower/node_modules/cookie/README.md,rfc-cutler-httpbis-partitioned-cookies,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/cookie/rfc-cutler-httpbis-partitioned-cookies
extensions/supremepower/node_modules/cors/CONTRIBUTING.md,README.md,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/cors/README.md
extensions/supremepower/node_modules/debug/README.md,./examples/node/app.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/debug/examples/node/app.js
extensions/supremepower/node_modules/debug/README.md,./examples/node/stdout.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/debug/examples/node/stdout.js
extensions/supremepower/node_modules/debug/README.md,./examples/node/worker.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/debug/examples/node/worker.js
extensions/supremepower/node_modules/depd/Readme.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/depd/LICENSE
extensions/supremepower/node_modules/depd/Readme.md,files/message.png,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/depd/files/message.png
extensions/supremepower/node_modules/encodeurl/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/encodeurl/LICENSE
extensions/supremepower/node_modules/error-ex/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/error-ex/LICENSE
extensions/supremepower/node_modules/etag/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/etag/LICENSE
extensions/supremepower/node_modules/eventsource-parser/README.md,./MIGRATE-v3.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/eventsource-parser/MIGRATE-v3.md
extensions/supremepower/node_modules/eventsource/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/eventsource/LICENSE
extensions/supremepower/node_modules/eventsource/README.md,MIGRATION.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/eventsource/MIGRATION.md
extensions/supremepower/node_modules/exit/README.md,test/fixtures/log-broken.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/exit/test/fixtures/log-broken.js
extensions/supremepower/node_modules/exit/README.md,test/fixtures/log.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/exit/test/fixtures/log.js
extensions/supremepower/node_modules/express/Readme.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/express/LICENSE
extensions/supremepower/node_modules/express/Readme.md,SECURITY.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/express/SECURITY.md
extensions/supremepower/node_modules/fast-uri/README.md,./LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/fast-uri/LICENSE
extensions/supremepower/node_modules/fill-range/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/fill-range/../../issues/new
extensions/supremepower/node_modules/fill-range/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/fill-range/.verb.md
extensions/supremepower/node_modules/fill-range/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/fill-range/LICENSE
extensions/supremepower/node_modules/finalhandler/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/finalhandler/LICENSE
extensions/supremepower/node_modules/forwarded/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/forwarded/LICENSE
extensions/supremepower/node_modules/fresh/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/fresh/LICENSE
extensions/supremepower/node_modules/glob/README.md,logo/glob.png,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/glob/logo/glob.png
extensions/supremepower/node_modules/hono/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/hono/LICENSE
extensions/supremepower/node_modules/hono/README.md,docs/CONTRIBUTING.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/hono/docs/CONTRIBUTING.md
extensions/supremepower/node_modules/hono/README.md,docs/MIGRATION.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/hono/docs/MIGRATION.md
extensions/supremepower/node_modules/http-errors/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/http-errors/LICENSE
extensions/supremepower/node_modules/http-errors/README.md,\[msg]\,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/http-errors/\[msg]\
extensions/supremepower/node_modules/human-signals/CHANGELOG.md,src/main.d.ts,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/human-signals/src/main.d.ts
extensions/supremepower/node_modules/human-signals/README.md,../../issues,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/human-signals/../../issues
extensions/supremepower/node_modules/human-signals/README.md,CODE_OF_CONDUCT.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/human-signals/CODE_OF_CONDUCT.md
extensions/supremepower/node_modules/human-signals/README.md,CONTRIBUTING.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/human-signals/CONTRIBUTING.md
extensions/supremepower/node_modules/is-arrayish/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-arrayish/LICENSE
extensions/supremepower/node_modules/is-number/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-number/../../issues/new
extensions/supremepower/node_modules/is-number/README.md,./benchmark/index.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-number/benchmark/index.js
extensions/supremepower/node_modules/is-number/README.md,./test.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-number/test.js
extensions/supremepower/node_modules/is-number/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-number/.verb.md
extensions/supremepower/node_modules/is-number/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/is-number/LICENSE
extensions/supremepower/node_modules/istanbul-lib-instrument/README.md,v0-changes.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/istanbul-lib-instrument/v0-changes.md
extensions/supremepower/node_modules/jest-each/README.md,assets/default-demo.gif,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jest-each/assets/default-demo.gif
extensions/supremepower/node_modules/jest-each/README.md,assets/describe-demo.gif,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jest-each/assets/describe-demo.gif
extensions/supremepower/node_modules/jest-each/README.md,assets/tagged-template-literal.gif,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jest-each/assets/tagged-template-literal.gif
extensions/supremepower/node_modules/jest-each/README.md,assets/test-demo.gif,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jest-each/assets/test-demo.gif
extensions/supremepower/node_modules/jose/README.md,docs/jwe/compact/decrypt/functions/compactDecrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/compact/decrypt/functions/compactDecrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwe/compact/encrypt/classes/CompactEncrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/compact/encrypt/classes/CompactEncrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwe/flattened/decrypt/functions/flattenedDecrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/flattened/decrypt/functions/flattenedDecrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwe/flattened/encrypt/classes/FlattenedEncrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/flattened/encrypt/classes/FlattenedEncrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwe/general/decrypt/functions/generalDecrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/general/decrypt/functions/generalDecrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwe/general/encrypt/classes/GeneralEncrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwe/general/encrypt/classes/GeneralEncrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwk/embedded/functions/EmbeddedJWK.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwk/embedded/functions/EmbeddedJWK.md
extensions/supremepower/node_modules/jose/README.md,docs/jwk/thumbprint/functions/calculateJwkThumbprint.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwk/thumbprint/functions/calculateJwkThumbprint.md
extensions/supremepower/node_modules/jose/README.md,docs/jwk/thumbprint/functions/calculateJwkThumbprintUri.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwk/thumbprint/functions/calculateJwkThumbprintUri.md
extensions/supremepower/node_modules/jose/README.md,docs/jwks/local/functions/createLocalJWKSet.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwks/local/functions/createLocalJWKSet.md
extensions/supremepower/node_modules/jose/README.md,docs/jwks/local/functions/createLocalJWKSet.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwks/local/functions/createLocalJWKSet.md
extensions/supremepower/node_modules/jose/README.md,docs/jwks/remote/functions/createRemoteJWKSet.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwks/remote/functions/createRemoteJWKSet.md
extensions/supremepower/node_modules/jose/README.md,docs/jwks/remote/functions/createRemoteJWKSet.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwks/remote/functions/createRemoteJWKSet.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/compact/sign/classes/CompactSign.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/compact/sign/classes/CompactSign.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/compact/verify/functions/compactVerify.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/compact/verify/functions/compactVerify.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/flattened/sign/classes/FlattenedSign.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/flattened/sign/classes/FlattenedSign.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/flattened/verify/functions/flattenedVerify.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/flattened/verify/functions/flattenedVerify.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/general/sign/classes/GeneralSign.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/general/sign/classes/GeneralSign.md
extensions/supremepower/node_modules/jose/README.md,docs/jws/general/verify/functions/generalVerify.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jws/general/verify/functions/generalVerify.md
extensions/supremepower/node_modules/jose/README.md,docs/jwt/decrypt/functions/jwtDecrypt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwt/decrypt/functions/jwtDecrypt.md
extensions/supremepower/node_modules/jose/README.md,docs/jwt/encrypt/classes/EncryptJWT.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwt/encrypt/classes/EncryptJWT.md
extensions/supremepower/node_modules/jose/README.md,docs/jwt/sign/classes/SignJWT.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwt/sign/classes/SignJWT.md
extensions/supremepower/node_modules/jose/README.md,docs/jwt/unsecured/classes/UnsecuredJWT.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwt/unsecured/classes/UnsecuredJWT.md
extensions/supremepower/node_modules/jose/README.md,docs/jwt/verify/functions/jwtVerify.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/jwt/verify/functions/jwtVerify.md
extensions/supremepower/node_modules/jose/README.md,docs/key/export/functions/exportJWK.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/export/functions/exportJWK.md
extensions/supremepower/node_modules/jose/README.md,docs/key/export/functions/exportPKCS8.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/export/functions/exportPKCS8.md
extensions/supremepower/node_modules/jose/README.md,docs/key/export/functions/exportSPKI.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/export/functions/exportSPKI.md
extensions/supremepower/node_modules/jose/README.md,docs/key/generate_key_pair/functions/generateKeyPair.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/generate_key_pair/functions/generateKeyPair.md
extensions/supremepower/node_modules/jose/README.md,docs/key/generate_secret/functions/generateSecret.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/generate_secret/functions/generateSecret.md
extensions/supremepower/node_modules/jose/README.md,docs/key/import/functions/importJWK.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/import/functions/importJWK.md
extensions/supremepower/node_modules/jose/README.md,docs/key/import/functions/importPKCS8.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/import/functions/importPKCS8.md
extensions/supremepower/node_modules/jose/README.md,docs/key/import/functions/importSPKI.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/import/functions/importSPKI.md
extensions/supremepower/node_modules/jose/README.md,docs/key/import/functions/importX509.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/key/import/functions/importX509.md
extensions/supremepower/node_modules/jose/README.md,docs/util/decode_jwt/functions/decodeJwt.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/decode_jwt/functions/decodeJwt.md
extensions/supremepower/node_modules/jose/README.md,docs/util/decode_protected_header/functions/decodeProtectedHeader.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/decode_protected_header/functions/decodeProtectedHeader.md
extensions/supremepower/node_modules/jose/README.md,docs/util/decode_protected_header/functions/decodeProtectedHeader.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/decode_protected_header/functions/decodeProtectedHeader.md
extensions/supremepower/node_modules/jose/README.md,docs/util/decode_protected_header/functions/decodeProtectedHeader.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/decode_protected_header/functions/decodeProtectedHeader.md
extensions/supremepower/node_modules/jose/README.md,docs/util/decode_protected_header/functions/decodeProtectedHeader.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/decode_protected_header/functions/decodeProtectedHeader.md
extensions/supremepower/node_modules/jose/README.md,docs/util/errors/README.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/jose/docs/util/errors/README.md
extensions/supremepower/node_modules/js-tokens/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/js-tokens/LICENSE
extensions/supremepower/node_modules/json5/README.md,./LICENSE.md,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/json5/LICENSE.md
extensions/supremepower/node_modules/json5/README.md,./SECURITY.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/json5/SECURITY.md
extensions/supremepower/node_modules/media-typer/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/media-typer/LICENSE
extensions/supremepower/node_modules/micromatch/README.md,../../issues,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/../../issues
extensions/supremepower/node_modules/micromatch/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/../../issues/new
extensions/supremepower/node_modules/micromatch/README.md,./test,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/test
extensions/supremepower/node_modules/micromatch/README.md,.github/contributing.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/.github/contributing.md
extensions/supremepower/node_modules/micromatch/README.md,.github/contributing.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/.github/contributing.md
extensions/supremepower/node_modules/micromatch/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/.verb.md
extensions/supremepower/node_modules/micromatch/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/LICENSE
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/micromatch/README.md,index.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/micromatch/index.js
extensions/supremepower/node_modules/mime-types/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/mime-types/LICENSE
extensions/supremepower/node_modules/negotiator/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/negotiator/LICENSE
extensions/supremepower/node_modules/normalize-path/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/normalize-path/../../issues/new
extensions/supremepower/node_modules/normalize-path/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/normalize-path/.verb.md
extensions/supremepower/node_modules/normalize-path/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/normalize-path/LICENSE
extensions/supremepower/node_modules/on-finished/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/on-finished/LICENSE
extensions/supremepower/node_modules/parseurl/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/parseurl/LICENSE
extensions/supremepower/node_modules/picomatch/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/../../issues/new
extensions/supremepower/node_modules/picomatch/README.md,.github/contributing.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/.github/contributing.md
extensions/supremepower/node_modules/picomatch/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/.verb.md
extensions/supremepower/node_modules/picomatch/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/LICENSE
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/picomatch/README.md,lib/picomatch.js,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/picomatch/lib/picomatch.js
extensions/supremepower/node_modules/proxy-addr/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/proxy-addr/LICENSE
extensions/supremepower/node_modules/range-parser/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/range-parser/LICENSE
extensions/supremepower/node_modules/raw-body/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/raw-body/LICENSE
extensions/supremepower/node_modules/resolve.exports/readme.md,/test,missing,/test
extensions/supremepower/node_modules/resolve/SECURITY.md,./THREAT_MODEL.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/resolve/THREAT_MODEL.md
extensions/supremepower/node_modules/resolve/SECURITY.md,.github/INCIDENT_RESPONSE_PROCESS.md,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/resolve/.github/INCIDENT_RESPONSE_PROCESS.md
extensions/supremepower/node_modules/router/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/router/LICENSE
extensions/supremepower/node_modules/router/README.md,handler,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/router/handler
extensions/supremepower/node_modules/router/README.md,"path, ...[middleware], handler",missing,"/Users/steven/my-supremepowers/extensions/supremepower/node_modules/router/path, ...[middleware], handler"
extensions/supremepower/node_modules/safer-buffer/Porting-Buffer.md,Slow,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/safer-buffer/Slow
extensions/supremepower/node_modules/send/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/send/LICENSE
extensions/supremepower/node_modules/serve-static/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/serve-static/LICENSE
extensions/supremepower/node_modules/source-map/CHANGELOG.md,bugzil.la/1090768,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/source-map/bugzil.la/1090768
extensions/supremepower/node_modules/statuses/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/statuses/LICENSE
extensions/supremepower/node_modules/to-regex-range/README.md,../../issues/new,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/to-regex-range/../../issues/new
extensions/supremepower/node_modules/to-regex-range/README.md,./test/test.js,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/to-regex-range/test/test.js
extensions/supremepower/node_modules/to-regex-range/README.md,.verb.md,missing,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/to-regex-range/.verb.md
extensions/supremepower/node_modules/to-regex-range/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/to-regex-range/LICENSE
extensions/supremepower/node_modules/toidentifier/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/toidentifier/LICENSE
extensions/supremepower/node_modules/type-is/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/type-is/LICENSE
extensions/supremepower/node_modules/unpipe/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/unpipe/LICENSE
extensions/supremepower/node_modules/vary/README.md,LICENSE,ok,/Users/steven/my-supremepowers/extensions/supremepower/node_modules/vary/LICENSE
extensions/supremepower/node_modules/yargs/README.md,/contributing.md,missing,/contributing.md
extensions/supremepower/node_modules/yargs/README.md,/docs/advanced.md,missing,/docs/advanced.md
extensions/supremepower/node_modules/yargs/README.md,/docs/advanced.md,missing,/docs/advanced.md
extensions/supremepower/node_modules/yargs/README.md,/docs/advanced.md,missing,/docs/advanced.md
extensions/supremepower/node_modules/yargs/README.md,/docs/advanced.md,missing,/docs/advanced.md
extensions/supremepower/node_modules/yargs/README.md,/docs/api.md,missing,/docs/api.md
extensions/supremepower/node_modules/yargs/README.md,/docs/api.md,missing,/docs/api.md
extensions/supremepower/node_modules/yargs/README.md,/docs/browser.md,missing,/docs/browser.md
extensions/supremepower/node_modules/yargs/README.md,/docs/bundling.md,missing,/docs/bundling.md
extensions/supremepower/node_modules/yargs/README.md,/docs/examples.md,missing,/docs/examples.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/tricks.md,missing,/docs/tricks.md
extensions/supremepower/node_modules/yargs/README.md,/docs/typescript.md,missing,/docs/typescript.md
extensions/supremepower/skills/writing-skills/anthropic-best-practices.md,/en/docs/agents-and-tools/agent-skills/overview,missing,/en/docs/agents-and-tools/agent-skills/overview
extensions/supremepower/skills/writing-skills/anthropic-best-practices.md,/en/docs/agents-and-tools/agent-skills/overview,missing,/en/docs/agents-and-tools/agent-skills/overview
extensions/supremepower/skills/writing-skills/anthropic-best-practices.md,/en/docs/agents-and-tools/agent-skills/overview,missing,/en/docs/agents-and-tools/agent-skills/overview
extensions/supremepower/skills/writing-skills/anthropic-best-practices.md,/en/docs/agents-and-tools/agent-skills/overview,missing,/en/docs/agents-and-tools/agent-skills/overview
extensions/supremepower/skills/writing-skills/anthropic-best-practices.md,/en/docs/agents-and-tools/agent-skills/overview,missing,/en/docs/agents-and-tools/agent-skills/overview
